doi,pub_date,filename,file_format,num_bytes,total_downloads
10.13012/B2IDB-6858418_V2,2017-12-22,MS004_Pre_Vel_R_Knee.TXT_V2,text/plain,13647,193
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_L_Shoulder.TXT_V2,text/plain,20073,290
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_R_Shoulder.TXT_V2,text/plain,20001,208
10.13012/B2IDB-6858418_V2,2017-12-22,MS004_Pre_Vel_L_Trochanter.TXT_V2,text/plain,13712,276
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Pre_Vel_L_Trochanter.TXT_V2,text/plain,7361,211
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_L_Elbow.TXT_V2,text/plain,7424,265
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_R_Hand.TXT_V2,text/plain,19981,208
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_R_Hand.TXT_V2,text/plain,5739,247
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_R_Temple.TXT_V2,text/plain,13208,253
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_L_Trochanter.TXT_V2,text/plain,5780,235
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_L_Hand.TXT_V2,text/plain,5696,254
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Pre_Vel_L_Upper_Leg.TXT_V2,text/plain,7786,234
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Pre_Vel_L_Knee.TXT_V2,text/plain,4481,287
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_L_Toe.TXT_V2,text/plain,5434,201
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Pre_Vel_R_Elbow.TXT_V2,text/plain,7439,265
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_R_Knee.TXT_V2,text/plain,5693,261
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Pre_Vel_L_Toe.TXT_V2,text/plain,6961,278
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Pre_Vel_R_Temple.TXT_V2,text/plain,7254,263
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Post_Vel_L_Shoulder.TXT_V2,text/plain,13222,214
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_L_Temple.TXT_V2,text/plain,5903,182
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_R_Ankle.TXT_V2,text/plain,5515,243
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_R_Toe.TXT_V2,text/plain,12740,265
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Pre_Vel_L_Shoulder.TXT_V2,text/plain,7760,297
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Pre_Vel_L_Toe.TXT_V2,text/plain,4245,259
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_L_Knee.TXT_V2,text/plain,19906,262
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Pre_Vel_R_Shoulder.TXT_V2,text/plain,7255,197
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_R_Knee.TXT_V2,text/plain,20043,283
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_L_Elbow.TXT_V2,text/plain,5792,244
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Vel_L_Shoulder.TXT_V2,text/plain,5690,313
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Vel_R_Upper_Arm.TXT_V2,text/plain,5692,297
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Pre_Vel_L_Trochanter.TXT_V2,text/plain,4426,274
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Pre_Vel_R_Knee.TXT_V2,text/plain,4486,278
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Post_Vel_R_Temple.TXT_V2,text/plain,13208,271
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_R_Lower_Leg.TXT_V2,text/plain,5675,250
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_R_Temple.TXT_V2,text/plain,20064,262
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_L_Lower_Leg.TXT_V2,text/plain,5665,271
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_R_Trochanter.TXT_V2,text/plain,20072,263
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_L_Lower_Leg.TXT_V2,text/plain,19510,255
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_R_Lower_Leg.TXT_V2,text/plain,19813,239
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_R_Lower_Leg.TXT_V2,text/plain,5684,263
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Pre_Vel_L_Temple.TXT_V2,text/plain,7214,267
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Post_Vel_L_Elbow.TXT_V2,text/plain,13428,283
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_L_Temple.TXT_V2,text/plain,5877,201
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Post_Vel_R_Knee.TXT_V2,text/plain,3931,276
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Post_Vel_L_Elbow.TXT_V2,text/plain,5809,274
10.13012/B2IDB-6858418_V2,2017-12-22,Data_Bank_Cleaner.py,text/x-java,1134,292
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Post_Vel_L_Toe.TXT_V2,text/plain,12723,204
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Pre_Vel_R_Lat_Ankle.TXT_V2,text/plain,7641,282
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_R_Lower_Arm.TXT_V2,text/plain,19978,210
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_L_Upper_Leg.TXT_V2,text/plain,20067,291
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Post_Vel_L_Upper_Leg.TXT_V2,text/plain,5883,265
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Pre_Vel_L_Ankle.TXT_V2,text/plain,7151,196
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Post_Vel_R_Ankle.TXT_V2,text/plain,12947,261
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_L_Trochanter.TXT_V2,text/plain,7361,276
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_R_Elbow.TXT_V2,text/plain,19989,251
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_L_Upper_Arm.TXT_V2,text/plain,5757,250
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_R_Shoulder.TXT_V2,text/plain,13201,200
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_L_Shoulder.TXT_V2,text/plain,5843,208
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_L_Toe.TXT_V2,text/plain,6961,183
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Pre_Vel_R_Knee.TXT_V2,text/plain,7385,280
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Pre_Vel_L_Upper_Arm.TXT_V2,text/plain,7398,276
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_R_Temple.TXT_V2,text/plain,20064,247
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Pre_Vel_R_Ankle.TXT_V2,text/plain,7018,180
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_L_Hand.TXT_V2,text/plain,20282,269
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_R_Ankle.TXT_V2,text/plain,19545,271
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_R_Upper_Leg.TXT_V2,text/plain,20093,255
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_R_Upper_Leg.TXT_V2,text/plain,13180,265
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Post_Vel_R_Knee.TXT_V2,text/plain,5868,260
10.13012/B2IDB-6858418_V2,2017-12-22,MS004_Pre_Vel_L_Lat_Ankle.TXT_V2,text/plain,13344,200
10.13012/B2IDB-6858418_V2,2017-12-22,MS004_Pre_Vel_R_Trochanter.TXT_V2,text/plain,13700,279
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Pre_Vel_L_Shoulder.TXT_V2,text/plain,5284,284
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Vel_L_Lower_Leg.TXT_V2,text/plain,5691,302
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Post_Vel_L_Knee.TXT_V2,text/plain,4033,281
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Pre_Vel_R_Lower_Arm.TXT_V2,text/plain,7329,260
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Post_Vel_L_Trochanter.TXT_V2,text/plain,7248,255
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Pre_Vel_R_Upper_Arm.TXT_V2,text/plain,7328,278
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Post_Vel_L_Temple.TXT_V2,text/plain,3879,271
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Pre_Vel_R_Temple.TXT_V2,text/plain,4373,278
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Vel_R_Knee.TXT_V2,text/plain,5772,320
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Post_Vel_R_Shoulder.TXT_V2,text/plain,3902,257
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Vel_R_Elbow.TXT_V2,text/plain,5681,299
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Pre_Vel_L_Lower_Leg.TXT_V2,text/plain,5404,274
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Post_Vel_L_Lower_Leg.TXT_V2,text/plain,13115,265
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Pre_Vel_L_Temple.TXT_V2,text/plain,7762,364
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Pre_Vel_L_Upper_Arm.TXT_V2,text/plain,4445,276
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Post_Vel_L_Lower_Arm.TXT_V2,text/plain,5846,268
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_R_Upper_Arm.TXT_V2,text/plain,5858,255
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_R_Shoulder.TXT_V2,text/plain,7328,183
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_L_Hand.TXT_V2,text/plain,5697,269
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_R_Toe.TXT_V2,text/plain,18991,266
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_L_Ankle.TXT_V2,text/plain,5542,262
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Post_Force_Left.mat,application/octet-stream,731944,277
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Force_Left.mat,application/octet-stream,377736,263
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Force_Forward.mat,application/octet-stream,455448,284
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Pre_Force_Left.mat,application/octet-stream,1441896,321
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Pre_Force_Right.mat,application/octet-stream,1441896,244
10.13012/B2IDB-6858418_V2,2017-12-22,MS004_Post_Vel_L_Toe.TXT_V2,text/plain,9736,276
10.13012/B2IDB-6858418_V2,2017-12-22,MS004_Pre_Vel_L_Knee.TXT_V2,text/plain,13664,272
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Pre_Vel_L_Lower_Arm.TXT_V2,text/plain,7362,207
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Pre_Force_Left.mat,application/octet-stream,336696,260
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Pre_Vel_R_Shoulder.TXT_V2,text/plain,4408,195
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Post_Vel_L_Lower_Arm.TXT_V2,text/plain,7439,274
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Post_Vel_R_Ankle.TXT_V2,text/plain,7108,262
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Pre_Vel_L_Upper_Arm.TXT_V2,text/plain,7343,276
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Pre_Vel_L_Temple.TXT_V2,text/plain,7142,280
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Post_Vel_L_Trochanter.TXT_V2,text/plain,13214,273
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_R_Toe.TXT_V2,text/plain,18991,266
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_L_Ankle.TXT_V2,text/plain,5493,211
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Post_Vel_R_Trochanter.TXT_V2,text/plain,13216,258
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_L_Upper_Arm.TXT_V2,text/plain,20095,261
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Post_Vel_L_Upper_Leg.TXT_V2,text/plain,13243,257
10.13012/B2IDB-6858418_V2,2017-12-22,MS004_Pre_Vel_L_Toe.TXT_V2,text/plain,13019,217
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Vel_R_Lateral_Ankle.TXT_V2,text/plain,5628,287
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Post_Vel_R_Lower_Leg.TXT_V2,text/plain,13290,264
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Post_Vel_L_Lower_Arm.TXT_V2,text/plain,13477,247
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_L_Trochanter.TXT_V2,text/plain,20069,207
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_R_Lower_Leg.TXT_V2,text/plain,19813,249
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Pre_Vel_R_Upper_Leg.TXT_V2,text/plain,5379,287
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Pre_Vel_R_Upper_Leg.TXT_V2,text/plain,4480,284
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Post_Vel_L_Upper_Arm.TXT_V2,text/plain,5807,268
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_L_Knee.TXT_V2,text/plain,5706,260
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_L_Temple.TXT_V2,text/plain,7214,192
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_R_Elbow.TXT_V2,text/plain,19989,259
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_L_Lower_Arm.TXT_V2,text/plain,20220,269
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_R_Lower_Arm.TXT_V2,text/plain,5862,243
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_R_Upper_Leg.TXT_V2,text/plain,20093,260
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_L_Upper_Arm.TXT_V2,text/plain,5823,270
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Post_Vel_R_Hand.TXT_V2,text/plain,3955,290
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Pre_Vel_L_Lower_Leg.TXT_V2,text/plain,7658,247
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_L_Ankle.TXT_V2,text/plain,19394,250
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Post_Vel_L_Elbow.TXT_V2,text/plain,3931,261
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_L_Upper_Leg.TXT_V2,text/plain,5717,265
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Pre_Vel_R_Trochanter.TXT_V2,text/plain,4423,194
10.13012/B2IDB-6858418_V2,2017-12-22,MS004_Post_Vel_R_Temple.TXT_V2,text/plain,10114,268
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Pre_Vel_L_Lower_Leg.TXT_V2,text/plain,7265,278
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Vel_L_Elbow.TXT_V2,text/plain,5684,311
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Vel_L_Temple.TXT_V2,text/plain,5669,295
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_R_Upper_Arm.TXT_V2,text/plain,19988,273
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_R_Hand.TXT_V2,text/plain,5803,251
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_R_Trochanter.TXT_V2,text/plain,5801,261
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Pre_Vel_L_Lower_Arm.TXT_V2,text/plain,7431,287
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_R_Temple.TXT_V2,text/plain,5894,279
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Vel_R_Temple.TXT_V2,text/plain,5683,302
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Pre_Vel_L_Knee.TXT_V2,text/plain,7449,269
10.13012/B2IDB-6858418_V2,2017-12-22,MS004_Pre_Force_Right.mat,application/octet-stream,1441880,300
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Post_Force_Forward.mat,application/octet-stream,361856,285
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Post_Vel_R_Lower_Leg.TXT_V2,text/plain,5880,275
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Vel_L_Lower_Arm.TXT_V2,text/plain,5738,311
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Pre_Vel_R_Shoulder.TXT_V2,text/plain,5289,270
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_R_Knee.TXT_V2,text/plain,5738,208
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Post_Vel_L_Toe.TXT_V2,text/plain,3842,250
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Pre_Vel_R_Toe.TXT_V2,text/plain,4306,232
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Post_Vel_L_Lower_Arm.TXT_V2,text/plain,4046,254
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_L_Elbow.TXT_V2,text/plain,20052,247
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_L_Temple.TXT_V2,text/plain,20038,267
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Pre_Vel_L_Elbow.TXT_V2,text/plain,7761,299
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Pre_Vel_R_Knee.TXT_V2,text/plain,5403,287
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_R_Trochanter.TXT_V2,text/plain,20072,277
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_R_Hand.TXT_V2,text/plain,19981,265
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_L_Elbow.TXT_V2,text/plain,5700,257
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Pre_Vel_R_Trochanter.TXT_V2,text/plain,5295,274
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Post_Force_Back.mat,application/octet-stream,437504,216
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Pre_Force_Right.mat,application/octet-stream,1441896,300
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Pre_Force_Right.mat,application/octet-stream,1441896,252
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_L_Shoulder.TXT_V2,text/plain,5842,252
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_R_Toe.TXT_V2,text/plain,5416,276
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Post_Force_Left.mat,application/octet-stream,677976,299
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Pre_Vel_L_Lower_Leg.TXT_V2,text/plain,4397,281
10.13012/B2IDB-6858418_V2,2017-12-22,READ_ME_databank.txt,text/plain,412,181
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Pre_Vel_R_Upper_Arm.TXT_V2,text/plain,6751,310
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Pre_Force_Back.mat,application/octet-stream,1441880,306
10.13012/B2IDB-6858418_V2,2017-12-22,MS004_Post_Vel_R_Knee.TXT_V2,text/plain,10132,267
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Pre_Vel_R_Elbow.TXT_V2,text/plain,4494,278
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Pre_Vel_R_Lower_Leg.TXT_V2,text/plain,4471,276
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Post_Vel_R_Trochanter.TXT_V2,text/plain,3909,260
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Post_Vel_L_Trochanter.TXT_V2,text/plain,5808,269
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Post_Vel_L_Shoulder.TXT_V2,text/plain,5793,256
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Post_Vel_R_Lower_Arm.TXT_V2,text/plain,5864,269
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Post_Vel_R_Trochanter.TXT_V2,text/plain,5798,265
10.13012/B2IDB-6858418_V2,2017-12-22,MS004_Post_Vel_L_Shoulder.TXT_V2,text/plain,10119,297
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Pre_Vel_L_Temple.TXT_V2,text/plain,5281,280
10.13012/B2IDB-6858418_V2,2017-12-22,MS004_Post_Vel_R_Lower_Arm.TXT_V2,text/plain,10052,215
10.13012/B2IDB-6858418_V2,2017-12-22,MS004_Post_Vel_R_Upper_Leg.TXT_V2,text/plain,10116,220
10.13012/B2IDB-6858418_V2,2017-12-22,MS004_Pre_Vel_L_Temple.TXT_V2,text/plain,13705,288
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Post_Vel_L_Elbow.TXT_V2,text/plain,7410,277
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Pre_Vel_R_Upper_Arm.TXT_V2,text/plain,7433,258
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Vel_R_Lower_Leg.TXT_V2,text/plain,5807,309
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Post_Vel_R_Temple.TXT_V2,text/plain,5811,274
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Post_Vel_R_Upper_Leg.TXT_V2,text/plain,5822,271
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Pre_Vel_L_Ankle.TXT_V2,text/plain,7035,281
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Pre_Vel_L_Knee.TXT_V2,text/plain,7388,267
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Pre_Vel_R_Trochanter.TXT_V2,text/plain,7321,268
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Post_Vel_L_Upper_Leg.TXT_V2,text/plain,7398,294
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Pre_Force_Forward.mat,application/octet-stream,1441880,277
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Vel_R_Toe.TXT_V2,text/plain,5518,311
10.13012/B2IDB-6858418_V2,2017-12-22,MS004_Pre_Vel_R_Temple.TXT_V2,text/plain,13690,269
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Post_Vel_L_Ankle.TXT_V2,text/plain,7167,206
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Pre_Force_Left.mat,application/octet-stream,1441856,346
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Post_Vel_L_Shoulder.TXT_V2,text/plain,7372,201
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Vel_L_Trochanter.TXT_V2,text/plain,5698,314
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Pre_Vel_L_Lower_Arm.TXT_V2,text/plain,7808,305
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Pre_Vel_Upper_Arm.TXT_V2,text/plain,6751,301
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Post_Vel_L_Lower_Leg.TXT_V2,text/plain,3948,289
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Pre_Vel_L_Ankle.TXT_V2,text/plain,4347,259
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Vel_L_Upper_Leg.TXT_V2,text/plain,5763,288
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Vel_L_Toe.TXT_V2,text/plain,5496,295
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Post_Vel_L_Ankle.TXT_V2,text/plain,3915,280
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Post_Vel_R_Ankle.TXT_V2,text/plain,3911,276
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Post_Vel_R_Lower_Leg.TXT_V2,text/plain,3936,270
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Post_Vel_R_Upper_Arm.TXT_V2,text/plain,3939,290
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Pre_Vel_R_Hand.TXT_V2,text/plain,5453,258
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_L_Toe.TXT_V2,text/plain,18913,272
10.13012/B2IDB-6858418_V2,2017-12-22,MS006_Pre_Vel_R_Upper_Arm.TXT_V2,text/plain,19988,256
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Post_Vel_R_Lower_Arm.TXT_V2,text/plain,5707,265
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_L_Shoulder.TXT_V2,text/plain,7307,198
10.13012/B2IDB-6858418_V2,2017-12-22,MS007_Pre_Vel_L_Upper_Leg.TXT_V2,text/plain,7424,275
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_L_Lower_Leg.TXT_V2,text/plain,5636,272
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Post_Vel_R_Shoulder.TXT_V2,text/plain,5858,280
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Force_Left.mat,application/octet-stream,693832,348
10.13012/B2IDB-6858418_V2,2017-12-22,MS008_Pre_Vel_R_Hand.TXT_V2,text/plain,7460,200
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Force_Forward.mat,application/octet-stream,955192,230
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Pre_Force_Forward.mat,application/octet-stream,1441896,334
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Post_Force_Back.mat,application/octet-stream,533936,287
10.13012/B2IDB-6858418_V2,2017-12-22,MS003_Pre_Force_Left.mat,application/octet-stream,1441896,320
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Post_Vel_L_Toe.TXT_V2,text/plain,7018,294
10.13012/B2IDB-6858418_V2,2017-12-22,MS005_Post_Vel_R_Elbow.TXT_V2,text/plain,7446,247
10.13012/B2IDB-6858418_V2,2017-12-22,MS002_Pre_Vel_R_Ankle.TXT_V2,text/plain,4349,280
10.13012/B2IDB-6858418_V2,2017-12-22,MS001_Post_Vel_R_Lower_Arm.TXT_V2,text/plain,5684,307
10.13012/B2IDB-6858418_V2,2017-12-22,MS004_Post_Force_Back.mat,application/octet-stream,574968,293
10.13012/B2IDB-6858418_V2,2017-12-22,MS004_Post_Force_Left.mat,application/octet-stream,688728,206
